iter	Logloss
522	0.5074928123
523	0.5071828474
524	0.5070196975
525	0.5069100043
526	0.5068268359
527	0.5067168243
528	0.5066180888
529	0.5064760893
530	0.506285769
531	0.5061517698
532	0.5060456404
533	0.505910454
534	0.5058381448
535	0.5056713734
536	0.5055205291
537	0.5054419476
538	0.5053497797
539	0.5052212799
540	0.5050789602
541	0.5049667997
542	0.5047919547
543	0.5047117462
544	0.5045901445
545	0.5044782193
546	0.5043492315
547	0.5042097739
548	0.5040662972
549	0.5039012875
550	0.503816731
551	0.503694035
552	0.5035543844
553	0.5034577825
554	0.5033470481
555	0.5032358046
556	0.5029676402
557	0.5028610735
558	0.5027325802
559	0.5026195956
560	0.5025350669
561	0.5023772776
562	0.5022311527
563	0.5020795926
564	0.5019780849
565	0.501864077
566	0.5016574042
567	0.5015837216
568	0.5013950361
569	0.5012927763
570	0.5012044239
571	0.5010901611
572	0.5009262832
573	0.5007972184
574	0.5006964583
575	0.5005923708
576	0.5004788381
577	0.5004083039
578	0.5003819508
579	0.5002381548
580	0.5001317797
581	0.500002953
582	0.4998777427
583	0.4996866138
584	0.4995537873
585	0.4993910138
586	0.4993000757
587	0.4992135647
588	0.4991075156
589	0.498869993
590	0.4987753719
591	0.4986387769
592	0.4984667525
593	0.4983384849
594	0.498145584
595	0.4980350711
596	0.4979318162
597	0.4978247064
598	0.4976489059
599	0.497575242
600	0.4974288731
601	0.4973687726
602	0.4972494549
603	0.4971408019
604	0.4970209897
605	0.496952438
606	0.4968308967
607	0.4966716675
608	0.4965796388
609	0.4964929657
610	0.4963662695
611	0.4962360724
612	0.4962080675
613	0.496155867
614	0.4960529533
615	0.4959805143
616	0.4958713332
617	0.4958015196
618	0.4957121417
619	0.4955219509
620	0.4954429991
621	0.4953108836
622	0.4952636656
623	0.4952348465
624	0.4950224563
625	0.494883739
626	0.4946526424
627	0.4945913403
628	0.4944855556
629	0.4943896804
630	0.4943190421
631	0.4941895236
632	0.4940898247
633	0.4939388471
634	0.4938745404
635	0.4937773888
636	0.4936424545
637	0.4934979653
638	0.4933845655
639	0.4932926659
640	0.4931387382
641	0.4930091371
642	0.4929076636
643	0.4928287304
644	0.4927181384
645	0.4926324508
646	0.4925326705
647	0.492322445
648	0.4922480916
649	0.4921638388
650	0.492056996
651	0.491948858
652	0.4917860599
653	0.4916607035
654	0.4914635101
655	0.491386781
656	0.491288163
657	0.4911308091
658	0.4909981481
659	0.4908791748
660	0.4907742173
661	0.4905609137
662	0.4904945376
663	0.4903278349
664	0.4902525951
665	0.4901235493
666	0.490028037
667	0.4899502583
668	0.4898382801
669	0.4897380954
670	0.4896094626
671	0.4894252115
672	0.4893352706
673	0.4892110978
674	0.4891220096
675	0.4890170279
676	0.4888675421
677	0.4887657085
678	0.4886320637
679	0.4885072975
680	0.4884033307
681	0.4882559556
682	0.4881537479
683	0.4880358284
684	0.4879232807
685	0.4878504475
686	0.4877383947
687	0.48762576
688	0.487475082
689	0.4874557579
690	0.4874420037
691	0.4873931779
692	0.4872961444
693	0.4871820687
694	0.4871198222
695	0.486931215
696	0.4868492704
697	0.4867366067
698	0.4866507964
699	0.4865269975
700	0.4864542291
701	0.4863493543
702	0.4862635269
703	0.4861152721
704	0.4859925489
705	0.4858399636
706	0.485687363
707	0.485548577
708	0.4853801707
709	0.4853302702
710	0.4851972337
711	0.4851170185
712	0.4849876243
713	0.4848635532
714	0.4847372203
715	0.4845617355
716	0.4844515208
717	0.4843924212
718	0.4842187433
719	0.4841326851
720	0.4840023481
721	0.4839025443
722	0.4837953993
723	0.483678991
724	0.4835820336
725	0.4834848474
726	0.4833919892
727	0.4832621823
728	0.4831870297
729	0.48313187
730	0.4830225222
731	0.4829364661
732	0.4827998514
733	0.4826664328
734	0.4825071544
735	0.4823534268
736	0.4822366135
737	0.4820992804
738	0.4818669289
739	0.4816739772
740	0.4815988535
741	0.4814642984
742	0.4812443788
743	0.481103365
744	0.4809896515
745	0.4808726516
746	0.4807634072
747	0.4805939147
748	0.4804719414
749	0.4803929436
750	0.4802938632
751	0.4801895272
752	0.4801464529
753	0.4800143278
754	0.4798822811
755	0.4797798
756	0.4796627898
757	0.4795575932
758	0.4794160776
759	0.4793249303
760	0.4791809215
761	0.4790833656
762	0.4789791752
763	0.4788391926
764	0.4786899524
765	0.4785846459
766	0.478505684
767	0.4784134523
768	0.4782729983
769	0.4781668333
770	0.4780847691
771	0.477978026
772	0.4779547221
773	0.4778820147
774	0.4778132104
775	0.4777665941
776	0.4776951929
777	0.4776359932
778	0.4775028522
779	0.4773702944
780	0.4772526747
781	0.4771252945
782	0.4770581492
783	0.4769544512
784	0.4768256641
785	0.4767692946
786	0.4766134151
787	0.4765037793
788	0.4764438858
789	0.4763732157
790	0.4762192884
791	0.476081908
792	0.47594218
793	0.4757985758
794	0.4757175683
795	0.4756176025
796	0.475489776
797	0.4753490007
798	0.4752264463
799	0.4751239372
800	0.4750343388
801	0.4749108977
802	0.4747824541
803	0.474688191
804	0.4745759166
805	0.4744670713
806	0.4743788772
807	0.4742747386
808	0.4741735332
809	0.4740503291
810	0.4738960743
811	0.4738659054
812	0.4737548677
813	0.4736902811
814	0.4735535645
815	0.4733959553
816	0.4732615186
817	0.4731423459
818	0.4730390959
819	0.4729903649
820	0.4728460899
821	0.4727198716
822	0.4725843771
823	0.4725057041
824	0.4723638288
825	0.4722465083
826	0.4721226516
827	0.4719963277
828	0.471901288
829	0.4717779592
830	0.4716809964
831	0.4716360136
832	0.4715400796
833	0.4714730319
834	0.4712841055
835	0.4711590025
836	0.470968258
837	0.4708399411
838	0.4707449777
839	0.4706991509
840	0.4705385484
841	0.4704746354
842	0.4703610062
843	0.4702348876
844	0.4701616237
845	0.470069056
846	0.4699502878
847	0.4697996517
848	0.4696763094
849	0.4696471359
850	0.4695656291
851	0.4694981448
852	0.4694378073
853	0.4693612153
854	0.4692582226
855	0.4691112012
856	0.4690432894
857	0.4690055037
858	0.4689091543
859	0.4687860673
860	0.4686363131
861	0.4684664676
862	0.4683049186
863	0.4682240604
864	0.4680912155
865	0.4679991739
866	0.4679091521
867	0.4678419322
868	0.4677341772
869	0.4676321086
870	0.4675297265
871	0.4674717887
872	0.4673997567
873	0.4673533405
874	0.4672141747
875	0.467108257
876	0.4670033705
877	0.4668789747
878	0.4667885138
879	0.4667030322
880	0.4666105575
881	0.4664223825
882	0.4663320792
883	0.4662535198
884	0.466090049
885	0.4659657337
886	0.4658491896
887	0.4657409708
888	0.4656696795
889	0.4656250218
890	0.4655295458
891	0.465497913
892	0.4653926497
893	0.4653144757
894	0.4652517049
895	0.4651744859
896	0.4651128379
897	0.4650407071
898	0.4649651189
899	0.4648212158
900	0.4647356068
901	0.4645974521
902	0.4644533794
903	0.4643321972
904	0.4642537137
905	0.4640748982
906	0.4639226593
907	0.4638316673
908	0.4637007725
909	0.463568592
910	0.4634727919
911	0.4633405012
912	0.463242044
913	0.4631742778
914	0.4630292785
915	0.4628969566
916	0.4627624596
917	0.4626467876
918	0.4625799758
919	0.4624764203
920	0.4623833877
921	0.4622843002
922	0.4622082178
923	0.4620962745
924	0.4619788042
925	0.4618432333
926	0.4617389607
927	0.4616918272
928	0.4616260983
929	0.4615356671
930	0.4614577352
931	0.4613508983
932	0.4611969956
933	0.4610993329
934	0.4610156177
935	0.4608009823
936	0.4607177475
937	0.460614646
938	0.4605456251
939	0.4604106155
940	0.4602152464
941	0.4601399643
942	0.4600463461
943	0.4599185093
944	0.4598758565
945	0.459750927
946	0.45967368
947	0.4595932745
948	0.4594200008
949	0.4593180133
950	0.4592294401
951	0.4591397768
952	0.4590323237
953	0.4589385298
954	0.4588190488
955	0.4587536578
956	0.4586721739
957	0.4585688576
958	0.4584590983
959	0.458401326
960	0.4582584375
961	0.4581410745
962	0.4580392008
963	0.4579158217
964	0.4578243131
965	0.457719038
966	0.4576017914
967	0.4574540979
968	0.4574130401
969	0.4572923765
970	0.4572189564
971	0.4571683167
972	0.457052147
973	0.456992301
974	0.4568994007
975	0.4567795444
976	0.4567023276
977	0.4566518499
978	0.456499491
979	0.45644324
980	0.4563557167
981	0.4562420777
982	0.4561784858
983	0.4561325324
984	0.456048673
985	0.455953293
986	0.4558697932
987	0.4557885093
988	0.455702882
989	0.4555964984
990	0.4554908411
991	0.4554143994
992	0.4553087192
993	0.4552298016
994	0.4551555418
995	0.4550959584
996	0.4550452196
997	0.454939057
998	0.4548824144
999	0.4547647313
